company,sentence,predicted_esg,semantic_score,human_label,final_esg_prediction,sentiment,sentiment_score,topic,topic_keywords
sap-2023-integrated-report.pdf,"we report on our contribution to the un sustainable development goals (sdgs) and have embedded the recommended disclosures of the task force on climate-related financial disclosures (tcfd), of the sustainability accounting standards board (sasb) standards, and of the world economic forum (wef) stakeholder capitalism metrics.",E,0.441977944,G,G,neutral,0.8202716112136841,25,disclosures | financial | tcfd | task | force
bayer-sustainability-report-2023.pdf,173 crop protection environmental impact reduction 6.5 fair compensation .........................................,E,0.313696582,E,E,neutral,0.9025391936302185,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,54 6.7 employee development and integration ..........,S,0.405742347,S,S,neutral,0.9214434027671814,17,employees | employee | hours | proportion | volunteer
bayer-sustainability-report-2023.pdf,"118 bayer sustainability report 2023 2 [page 3] editorial making our mission matter, for people and the planet dear bayer stakeholders, // in march 2023, we articulated a comprehensive strategy for better water use and quality across the agricultural last year, our company set off on a journey to focus the efforts value chain: we’re promoting a different system for rice of every bayer employee solely on our bold mission: health for cultivation that allows farmers to reduce water usage up to all, hunger for none.",E,0.335644483,E,E,positive,0.5425202250480652,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"we want every person, project and process in the not only helps to conserve nature, but helps to restore, through our expertise and solutions, we want to make an company to be centered on that aspirational mission.",E,0.339654892,E,E,neutral,0.733295202255249,21,we | values | ambitions | 360degree | make
bayer-sustainability-report-2023.pdf,this report climate change impact their farms.,E,0.312272716,E,E,negative,0.5974608063697815,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"documents our major sustainability priorities, progress the world’s most challenging diseases are without a proper // finally, we’re improving the footprint of our operations.",E,0.343331039,E,E,positive,0.8523962497711182,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,the united states: a long-term renewable energy purchase mission-focused bayer and a more sustainable future.,E,0.286329865,E,E,neutral,0.525391161441803,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"own greenhouse gas emissions (scope 1 and 2) and also if there’s one thing i’ve heard from my colleagues in my first cut greenhouse gas emissions along our value chain year with the company, it’s been their deep passion to bene- (scope 3) by 6%.",E,0.309286028,E,E,neutral,0.4966650903224945,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,and validating our progress until we’re net zero in 2050.,E,0.295318484,E,E,positive,0.5701632499694824,0,zero | net | roadmap | by | emissions
bayer-sustainability-report-2023.pdf,"in selecting and measuring our key data, we take external verification parent and in-depth insights into both its sustainability strat- into account the recommendations of the greenhouse gas the auditing company deloitte gmbh egy and its sustainability performance.",E,0.306268036,G,G,neutral,0.808502197265625,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"the report supple- protocol with respect to greenhouse gas emissions and wirtschaftsprüfungsgesellschaft (deloitte), munich, ments the nonfinancial statement pursuant to the csr those of the european federation of financial analysts so- germany, subjected this sustainability report of bayer ag, directive implementation act (csr-rug) that is published in cieties, the world business council for sustainable develop- leverkusen, for the fiscal year from january 1, 2023, the combined management report of the 2023 annual report.",E,0.299001664,G,G,neutral,0.9336891770362854,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"ment, the european chemical industry council (cefic) and to december 31, 2023, to an audit with limited assurance.",G,0.252255976,G,G,neutral,0.9275578856468201,25,disclosures | financial | tcfd | task | force
bayer-sustainability-report-2023.pdf,the international council of chemical associations (icca) the reporting period is the 2023 fiscal year.,E,0.267707616,G,G,neutral,0.9162189960479736,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,this report also serves as a reference for reporting of the group’s hse data includes all fully con- the questionnaire on the communication on progress in line solidated companies in which we hold at least a 50% inter- the sustainability report is published in pdf format with the un global compact.,E,0.260081708,G,G,neutral,0.9150452017784119,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"data on occupational injuries is collected at all sites together with the 2023 annual report, the sasb index, the relevant requirements of the sustainability accounting worldwide.",S,0.260425911,S,G,neutral,0.943445086479187,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"environmental indicators are measured at all the tcfd report, the sfdr index and the sustainability standards board (sasb).",E,0.395683705,E,G,neutral,0.9389685392379761,25,disclosures | financial | tcfd | task | force
bayer-sustainability-report-2023.pdf,"a summarized index according environmentally relevant production, research and admin- highlight report on bayer ag’s website.",E,0.281384812,G,E,neutral,0.9503776431083679,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"we consider all sites whose annual energy technology & pharmaceuticals,” “chemicals” and “agricul- consumption is greater than 1.5 terajoules to be environ- the next sustainability report is due to be published in tural products” – can be found on our website.",E,0.39339335,E,E,neutral,0.9412327408790588,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,social engagement sustainability drives value and growth a growing world population and the increasing burden on // food security fundamentally depends on the continuous our areas of impact natural ecosystems are among the biggest challenges hu- development and advancement of sustainable agricultural manity is facing.,E,0.301940369,E,E,neutral,0.8682368993759155,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"furthermore, these crises clearly show climate action the availability of nutritious diets.",E,0.259621441,E,E,neutral,0.7720998525619507,12,farmers | change | agriculture | smallholder | climate
bayer-sustainability-report-2023.pdf,"we defined three areas, where we have a significant impact basic health care people sustainability is therefore an essential component of our and aim to both boost our ambitions and drive our business corporate strategy, our business activities, our corporate solutions forward: values, and the way in which we conduct our business.",E,0.251593351,E,G,positive,0.51386559009552,21,we | values | ambitions | 360degree | make
bayer-sustainability-report-2023.pdf,"the following strategic sustainability targets apply as a guideline // climate action we look at these areas of action from a holistic perspective, for the actions of all divisions: // health equity knowing there are strong interdependencies and that it is at // food security the intersections where bayer can make a scalable differ- // creating inclusive growth and added value for society ence in ways that drive our business: and our investors bayer is uniquely positioned to provide solutions to these // reducing our ecological footprint challenges – alongside our partners.",E,0.373491309,E,E,neutral,0.5911232233047485,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,value chain this creates a challenging cycle of growing more nutritious food without undermining our planet.,E,0.278828412,E,E,neutral,0.7883250117301941,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,social engagement our contribution to the sustainable development sdg 5 – gender equality the group-wide goals for inclusive growth and climate pro- goals we work to achieve gender equality in our busi- tection are accounted for in the long-term variable compen- we align our own strategic sustainability targets with the ness and through our supply chain.,E,0.33432889,S,S,neutral,0.8546658158302307,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"by providing sation (lti) of our board of management and our lti-entitled global sustainable development goals (sdgs) of the united modern contraception, we support women around the managerial employees.",S,0.303685963,S,S,neutral,0.6301002502441406,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,sdg 6 – clean water and sanitation ently on this using key data.,E,0.322798133,E,E,neutral,0.8747848868370056,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"in doing so, we want to be our products and services help reduce future trustworthy and binding in our actions in relation to our at bayer, we are convinced that we can have a particular water consumption in agriculture.",E,0.282246262,E,E,positive,0.6132103204727173,36,water | sdg | we | agriculture | reduce
bayer-sustainability-report-2023.pdf,"impact here, owing to our portfolio, our global reach and our tect water resources, use them as sparingly as possible innovative power.",E,0.349265626,E,E,neutral,0.7435486912727356,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"in this context, we consciously support and further reduce water pollution.",E,0.375932954,E,E,positive,0.5661430358886719,36,water | sdg | we | agriculture | reduce
bayer-sustainability-report-2023.pdf,"focus areas: added value those sustainable development goals where there is a for people and the environment pressing need to act and where we can make the greatest sdg 13 – climate action in 2019, bayer initiated an ambitious program that combines impact through our businesses and their sustainability-fo- we pursue a climate protection and decarboniza- inclusive growth with the reduction of our ecological foot- cused transformation.",E,0.376338981,E,E,positive,0.7358821630477905,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,bayer is thus living up to sdg 1 – no poverty low-emission farming that helps to capture co through new its responsibility toward the environment and society and 2 as farming is often the only source of income in methods.,E,0.293646609,E,E,neutral,0.7220731377601624,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,has integrated this into its corporate governance (esg).,G,0.362065374,G,G,neutral,0.8519538640975952,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"low- and middle-income countries (lmics), we help to fight poverty there through our engagement with sdg 15 – life on land inclusive growth smallholder farmers and by supporting women.",S,0.27064231,S,S,neutral,0.5756090879440308,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"by reducing the environmental impact of crop pro- for bayer, inclusive growth means not achieving objectives tection products (crop protection environmental at the expense of others.",E,0.288883716,E,E,neutral,0.805618405342102,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"we want the products and ser- sdg 2 – zero hunger impact reduction, cp eir), we support sustainable farming vices we offer to enable growth and well-being worldwide – our products and services help the global agricul- that helps to protect the environment within our value chain and in line with our mission of “health for all, hunger for none.” tural industry to increase production, and thus re- to conserve biodiversity.",E,0.397548258,E,E,positive,0.675794243812561,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,line with the sustainability targets.,E,0.472239315,E,E,neutral,0.8506580591201782,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"the concept of inclusive growth with a reduction in our eco- this applies worldwide – but particularly in lmics, where we logical footprint based on responsible business endeavor to make existing products and services accessible practices along our entire value chain.",S,0.263388365,E,E,positive,0.582080602645874,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"social engagement sustainability: strategic elements, impacts and 2030 targets sdgs on which we have the greatest impact through our businesses reduce own ghg3by an absolute 42% compared to the base year 2019 by the end of 2029 (scope 1 & 24) ourmission: health forall, hunger fornone reduce ghg3from relevant scope 3 categories5in our supply chain by an absolute 12.3% (compared to the 2019 base year) by 2029 we will support a total of 100 million bayer aims to achieve climate neutrality at all its own sites smallholder farmers in (scope 1 & 24) by 2030.",E,0.387568526,E,E,neutral,0.7583750486373901,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"by 2030, the remaining greenhouse gas lmics1by 2030 by emissions of our own operations will be fully offset by purchasing we want to support improving their access certificates from verified climate protection projects, especially in the 100 million people in to agricultural products areas of forest conservation and agriculture.",E,0.345980644,E,E,positive,0.848103404045105,12,farmers | change | agriculture | smallholder | climate
bayer-sustainability-report-2023.pdf,"economically or medically and services, including reach net-zero ghg3incl.",E,0.251920655,E,E,neutral,0.8580706715583801,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"our entire value chain6by 2050 or earlier underserved communities with in collaboration with (scope 1, 2 & 3) self-care interventions from our partners.2 we aim to enable our farming customers to reduce their on-field bayer in 2030.2 greenhousegas emissions per mass unit of crop produced by 30% it is our ambition to improve by 2030 compared to the overall base year emission intensity7.",E,0.360988825,E,E,neutral,0.5630148649215698,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"area-weighted environ- mental impact per hectare of environ- bayer’s global crop protection access mental portfolio by 30% by 2030 against a we aim to fulfill to health impact 2014–2018 average baseline reduction the need of 100 million we are committed to improving water use women in lmics1for esg11 per kilogram of crop by 25% by 2030 by modern contraception transforming rice-cropping systems for by 2030.2 our smallholder customers in the relevant we aspire to achieve women’s environ- regions where bayer operates, starting gender balance at all empower- mental in india.9 management levels ment acting responsibly protection transition all consumer health by 2030.",E,0.251845553,E,E,positive,0.8498034477233887,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,along the entire value chain products to 100% recycle- ready packaging10 1 lmics: low-and middle-income countries 2 these targets are accounted for in the long-term variable compensation (lti) of our board of management and our lti-entitled managerial employees.,E,0.269246892,G,E,neutral,0.9158470034599304,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"3 ghg: greenhouse gas emissions 4 comprises direct emissions (scope 1) and indirect emissions (scope 2, market-based) from bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 in accordance with the criteria set out by the science based targets initiative (sbti), the following scope 3 categories of the greenhouse gas protocol corporate value chain (scope 3) accounting & reporting standard are relevant for bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel-and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel.",E,0.321991264,G,E,neutral,0.9314597249031067,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,7 our reduction target refers to an overall base year greenhouse gas intensity that includes the weighted emission intensities of 18 crop-country combinations.,E,0.310347575,E,E,neutral,0.9124140739440918,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"9 base year calculated with data from 2021, validation process still ongoing 10wheresafetypermits and regulations allow 11esg: environmental, social, governance bayer sustainability report 2023 7 [page 8] sustainability strategy 1.",E,0.292741954,G,G,neutral,0.9183211326599121,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"as a leading pharmaceutical company, we believe we sdg 6 “clean water and sanitation.” our company values and shape the way we conduct our have a responsibility to improve access to healthcare for a business – from our commitment to environmental protec- growing world population.",E,0.302853822,S,E,positive,0.6569141149520874,36,water | sdg | we | agriculture | reduce
bayer-sustainability-report-2023.pdf,we reach people all over the climate change mitigation tion to our endeavors in relation to gender equality and re- world with the products and solutions of our pharmaceuti- in view of advancing climate change and its devastating specting human rights.,S,0.281013131,S,S,neutral,0.67212975025177,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,"as part of this, we also consequences for human nutrition and health, one area of assess the needs of people in lmics, for whom we want to focus for reducing the ecological footprint is an ambitious gender equality make existing products and services accessible and afford- decarbonization strategy.",E,0.363181173,E,E,neutral,0.6144115924835205,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,"our targets are in line with the we promote diversity, equity, and inclusion (dei) throughout able.",S,0.461430517,S,S,neutral,0.7370623350143433,8,inclusion | equity | diversity | diverse | promote
bayer-sustainability-report-2023.pdf,"to this end, we pursue extensive bayer, and this includes gender equality – sdg 5.",S,0.308909852,S,S,neutral,0.7001306414604187,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,"in this way, we are making a we are reducing our own greenhouse gas emissions (scope larly through our products to promote women’s health and significant contribution to the attainment of sdg 3 “good 1 & 2) and greenhouse gas emissions along our value chain family planning and through our targeted support for female health and well-being.” (scope 3).",E,0.311143487,E,E,positive,0.7494214177131653,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,we want to achieve net mote equality in our own company and aim to achieve gen- food security: nutrition and agriculture zero emissions in our entire value chain by 2050.,E,0.324766099,E,E,neutral,0.5817449688911438,0,zero | net | roadmap | by | emissions
bayer-sustainability-report-2023.pdf,"hunger has increased worldwide in recent years, as the im- more, we aim to enable our farming customers to reduce pact of climate change and the effects of armed conflicts are their on-field greenhouse gas emissions.",E,0.262478158,E,E,positive,0.7276396751403809,12,farmers | change | agriculture | smallholder | climate
bayer-sustainability-report-2023.pdf,respect for human rights contributing to food shortages.,S,0.283863621,E,S,negative,0.795927882194519,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"in the area of agriculture and we fully respect human rights and updated our human rights nutrition, our innovative products and services help to better climate change adaptation strategy in 2023 to address risks and effects in that area.",E,0.303346872,S,E,positive,0.7198129296302795,12,farmers | change | agriculture | smallholder | climate
bayer-sustainability-report-2023.pdf,in this we are also helping to increase the resilience of our custom- the strategy supports the attainment of our company mission way we are contributing to sdg 2 “zero hunger” by targeting ers against the effects of climate change.,E,0.278177844,E,E,positive,0.8739688396453857,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,the 550 million or so smallholder proaches we are developing in this connection are trans- member of the un global compact and respects the farmers worldwide play a central role in improving the food formative solutions that aim to enable agriculture to emit universal declaration of human rights of the united nations.,E,0.252889112,S,S,neutral,0.5028664469718933,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"as farming is often the only fewer greenhouse gases and instead contribute to efforts to source of income for many people there, our engagement capture co 2.",E,0.362303129,E,E,neutral,0.7812436819076538,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,this makes agriculture an important enabler in with smallholder farmers helps achieve sdg 1 “no poverty.” the fight against climate change.,E,0.346634677,E,E,neutral,0.5041030645370483,12,farmers | change | agriculture | smallholder | climate
bayer-sustainability-report-2023.pdf,"reducing the ecological footprint water stewardship we want to reduce our ecological footprint along our entire as a leader in health and agriculture, we have an intrinsic value chain.",E,0.55404267,E,E,neutral,0.5845738053321838,36,water | sdg | we | agriculture | reduce
bayer-sustainability-report-2023.pdf,"with our solutions for more sustainable farming, motivation to address the water crisis and are qualified to take we play a key role in protecting the environment and biodiver- a holistic approach that views water as essential to health, sity in accordance with sdg 2 “zero hunger” and sdg 15 “life agriculture and nutrition.",E,0.435858368,E,E,positive,0.6997796893119812,36,water | sdg | we | agriculture | reduce
bayer-sustainability-report-2023.pdf,we have therefore developed a water on land.” we aim to reduce the environmental impact of our strategy and are committed to positively transforming water crop protection products in farming and support the use of in- productivity in rice farming systems in water-scarce regions.,E,0.333848893,E,E,positive,0.6977835297584534,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"according to the united nations, // base year 2019: 38 million women and children, thus also supporting gender equality more than 218 million women in lmics would like to prevent // status 2020: 40 million ( sdg 5).",S,0.292309463,S,S,neutral,0.794925332069397,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,it thus provides the products and on measures for sustainable structure and able development in general.,E,0.396581709,E,E,neutral,0.8001831769943237,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,this particularly applies to our foundation for more equality and affluence and plays a cru- capacity building.,S,0.301871258,S,S,neutral,0.6768192052841187,8,inclusion | equity | diversity | diverse | promote
bayer-sustainability-report-2023.pdf,"gender equality ( sdg 5), which in turn promotes eco- nomic and social development.",S,0.325211703,S,S,neutral,0.8350964188575745,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,social capacity building engagement.,S,0.295043188,S,S,neutral,0.7679481506347656,8,inclusion | equity | diversity | diverse | promote
bayer-sustainability-report-2023.pdf,"in addition to cooperating in 2021, we approved capital expenditures of more thus achieve bayer’s corresponding sustainability target.",E,0.328982532,G,E,positive,0.8898440599441528,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,support 100 million people in eco- port the challenge initiative (tci).,E,0.318178713,S,S,neutral,0.6603733897209167,3,tui | group | agenda | sustainability | page
bayer-sustainability-report-2023.pdf,"humanitarian crisis situations access to self-care we want to cooperate more intensively with partners with a to maximize our impact, we focus on key regions, namely strong presence and experience in humanitarian crisis situa- more than half the world’s population has no access to lmics in latin america, africa and asia/pacific, as well as tions.",S,0.280624866,S,S,positive,0.6658746004104614,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,at the interface between family planning and humani- basic and essential health services due to insufficient in- underserved regions of the united states.,S,0.329902191,S,S,neutral,0.8630290627479553,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"we support reach52 in supplements, bayer is uniquely positioned to help en- self-care solutions and health education in contexts where training community health workers to deliver health and self- able all people to have access to essential vitamins self-care is often the only option available.",S,0.2645922,S,S,positive,0.5959375500679016,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,"this curriculum was launched in indonesia, mexico bring health equity to those who ensure food security, with enterprise reach52 to provide nutrition education to and the united states.",S,0.260073856,S,S,neutral,0.6369261741638184,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,provide health screening to women.,S,0.261198298,S,S,neutral,0.9181929230690002,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,our partnership started in 2021 bayer sustainability report 2023 12 [page 13] sustainability strategy 1.,E,0.283704072,S,G,neutral,0.8712239861488342,16,bayer | crop | where | health | mental
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,"social engagement policy engagement access toself-care 2023 in 2023, bayer continued to engage with the global self- care federation (gscf), supporting efforts to raise the global europe/middle east/ africa agenda of self-care, promoting policies to support everyday health and contributing to multi-stakeholder action, a top pri- numberofpeople supported2023: ority and a key strategic endeavor for gscf.",S,0.251984983,S,S,positive,0.8704734444618225,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"through global health forums such as the world health assembly, the united nations numberofpeople supported2023: asia/pacific general assembly and the world health summit, gscf en- gaged policymakers in discussions on the value of self-care ~23 million numberofpeople supported2023: for the sustainability of health systems.",S,0.308129329,S,S,positive,0.7108794450759888,33,equality | gender | lmics | health | assembly
bayer-sustainability-report-2023.pdf,we also joined the blis- as we develop and launch more sustainable solutions.,E,0.28724581,S,E,positive,0.5926466584205627,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"ter pack collective in 2023 to replace plastic packaging with a new dry-molded fiber blister pack made from renewable additionally, bayer has introduced a refillable bottle in the sustainability at the core of our brands plant fibers.",E,0.251274243,E,E,neutral,0.7472796440124512,31,packaging | cop28 | pack | less | consumer
bayer-sustainability-report-2023.pdf,the sustainability is firmly anchored in our brand and product bon footprint in the future and support our goal to transition refill packs use 80% less packaging by weight and can be strategies.,E,0.311300415,E,E,positive,0.8251820802688599,31,packaging | cop28 | pack | less | consumer
bayer-sustainability-report-2023.pdf,we integrate our sustainability commitments into all consumer health products to 100% recycle-ready pack- transported more sustainably due to their smaller size and the earliest stages of product development through our sus- aging (where safety permits and regulations allow).,E,0.324064691,E,E,positive,0.6451687812805176,31,packaging | cop28 | pack | less | consumer
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
bayer-sustainability-report-2023.pdf,social engagement we are evolving our brands to deliver sustainable impact on environmental and social goals.,E,0.273233473,S,E,positive,0.5449302792549133,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,"these actions include: // canesten™’s educational program – vagina academy – continues to challenge social taboos rooted in harmful myths and misconceptions, empowering individuals with vaginas to take ownership of their intimate health.",S,0.262867019,S,S,neutral,0.7534984946250916,-1,and | the | of | in | to
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.376787416,G,G,neutral,0.9321563243865967,6,governance | corporate | code | blueprint | german
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.293575257,E,E,neutral,0.9335113763809204,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.326717366,E,E,neutral,0.9359871745109558,4,protection | environmental | climate | successes | gold
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403044,S,S,neutral,0.9033540487289429,11,safety | health | 10 | occupational | and
